(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(144377, 1, 5);[5, 40, 300, 10, 8];המשיח;38052;(3, 4, 3, 3, 38052);המשיח;1;(3, 4, 3, 7, 144377);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(144506, 1, 5);[5, 40, 300, 10, 8];המשיח;38089;(3, 4, 5, 3, 38089);המשיח;1;(3, 4, 5, 9, 144506);ולקח הכהן המשיח מדם הפר והביא אתו אל אהל מועד
(145157, 1, 5);[5, 40, 300, 10, 8];המשיח;38270;(3, 4, 16, 3, 38270);המשיח;1;(3, 4, 16, 10, 145157);והביא הכהן המשיח מדם הפר אל אהל מועד
(148596, 1, 5);[5, 40, 300, 10, 8];המשיח;39199;(3, 6, 15, 2, 39199);המשיח;1;(3, 6, 15, 6, 148596);והכהן המשיח תחתיו מבניו יעשה אתה חק עולם ליהוה כליל תקטר
(408159, 1, 5);[5, 40, 300, 10, 8];המשיח;106184;(8, 16, 6, 9, 106184);יהוה;4;(8, 16, 6, 34, 408159);ויהי בבואם וירא את אליאב ויאמר אך נגד יהוה משיחו
(867236, 1, 5);[5, 40, 300, 10, 8];המשיח;223654;(27, 20, 7, 5, 223654);יהוה;4;(27, 20, 7, 19, 867236);עתה ידעתי כי הושיע יהוה משיחו יענהו משמי קדשו בגברות ישע ימינו
(796120, 3, 5);[5, 40, 300, 10, 8];המשיח;205686;(14, 45, 13, 10, 205686);האיפה;5;(14, 45, 13, 46, 796120);זאת התרומה אשר תרימו ששית האיפה מחמר החטים וששיתם האיפה מחמר השערים
(21133, 5, 5);[5, 40, 300, 10, 8];המשיח;5648;(1, 18, 14, 2, 5648);מיהוה;5;(1, 18, 14, 10, 21133);היפלא מיהוה דבר למועד אשוב אליך כעת חיה ולשרה בן
(61345, 5, 5);[5, 40, 300, 10, 8];המשיח;16282;(1, 41, 26, 8, 16282);השבלים;1;(1, 41, 26, 25, 61345);שבע פרת הטבת שבע שנים הנה ושבע השבלים הטבת שבע שנים הנה חלום אחד הוא
(840440, 7, 5);[5, 40, 300, 10, 8];המשיח;216894;(24, 1, 1, 6, 216894);הששי;1;(24, 1, 1, 23, 840440);בשנת שתים לדריוש המלך בחדש הששי ביום אחד לחדש היה דבר יהוה ביד חגי הנביא אל זרבבל בן שאלתיאל פחת יהודה ואל יהושע בן יהוצדק הכהן הגדול לאמר
(1150716, 7, 5);[5, 40, 300, 10, 8];המשיח;294314;(39, 6, 41, 10, 294314);יהוה;2;(39, 6, 41, 40, 1150716);ועתה קומה יהוה אלהים לנוחך אתה וארון עזך כהניך יהוה אלהים ילבשו תשועה וחסידיך ישמחו בטוב
(167828, 8, 5);[5, 40, 300, 10, 8];המשיח;44373;(3, 16, 32, 2, 44373);הכהן;1;(3, 16, 32, 5, 167828);וכפר הכהן אשר ימשח אתו ואשר ימלא את ידו לכהן תחת אביו ולבש את בגדי הבד בגדי הקדש
(628265, 9, 5);[5, 40, 300, 10, 8];המשיח;163007;(12, 51, 17, 2, 163007);התעוררי;1;(12, 51, 17, 8, 628265);התעוררי התעוררי קומי ירושלם אשר שתית מיד יהוה את כוס חמתו את קבעת כוס התרעלה שתית מצית
(382431, 10, 5);[5, 40, 300, 10, 8];המשיח;99628;(7, 21, 6, 9, 99628);היום;1;(7, 21, 6, 36, 382431);וינחמו בני ישראל אל בנימן אחיו ויאמרו נגדע היום שבט אחד מישראל
