(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(51722, 3, 5);[8, 10, 300, 40, 5];המשיח;13110;(7, 7, 11, 15, 13110);החמשים;2;(7, 7, 11, 58, 51722);ושמעת מה ידברו ואחר תחזקנה ידיך וירדת במחנה וירד הוא ופרה נערו אל קצה החמשים אשר במחנה
(248973, 3, 5);[8, 10, 300, 40, 5];המשיח;64079;(11, 15, 2, 7, 64079);וחמשים;2;(11, 15, 2, 21, 248973);בן שש עשרה שנה היה במלכו וחמשים ושתים שנה מלך בירושלם ושם אמו יכליהו מירושלם
(250433, 3, 5);[8, 10, 300, 40, 5];המשיח;64458;(11, 15, 27, 2, 64458);חמשים;1;(11, 15, 27, 5, 250433);בשנת חמשים ושתים שנה לעזריה מלך יהודה מלך פקח בן רמליהו על ישראל בשמרון עשרים שנה
(500837, 7, 5);[8, 10, 300, 40, 5];המשיח;128124;(15, 6, 2, 1, 128124);יחינו;2;(15, 6, 2, 2, 500837);יחינו מימים ביום השלישי יקמנו ונחיה לפניו
(43418, 11, 5);[8, 10, 300, 40, 5];המשיח;10969;(7, 3, 2, 8, 10969);מלחמה;3;(7, 3, 2, 29, 43418);רק למען דעת דרות בני ישראל ללמדם מלחמה רק אשר לפנים לא ידעום
(53791, 11, 5);[8, 10, 300, 40, 5];המשיח;13621;(7, 8, 15, 14, 13621);זבח;3;(7, 8, 15, 53, 53791);ויבא אל אנשי סכות ויאמר הנה זבח וצלמנע אשר חרפתם אותי לאמר הכף זבח וצלמנע עתה בידך כי נתן לאנשיך היעפים לחם
(71864, 11, 5);[8, 10, 300, 40, 5];המשיח;18208;(7, 18, 27, 18, 18208);ובטח;4;(7, 18, 27, 56, 71864);והמה לקחו את אשר עשה מיכה ואת הכהן אשר היה לו ויבאו על ליש על עם שקט ובטח ויכו אותם לפי חרב ואת העיר שרפו באש
(195844, 12, 5);[8, 10, 300, 40, 5];המשיח;50340;(10, 10, 25, 4, 50340);מנחתו;3;(10, 10, 25, 15, 195844);והמה מבאים איש מנחתו כלי כסף וכלי זהב ושלמות ונשק ובשמים סוסים ופרדים דבר שנה בשנה
(182634, 14, 5);[8, 10, 300, 40, 5];המשיח;46976;(10, 5, 28, 5, 46976);בחדש;2;(10, 5, 28, 23, 182634);וישלחם לבנונה עשרת אלפים בחדש חליפות חדש יהיו בלבנון שנים חדשים בביתו ואדנירם על המס
(168887, 15, 5);[8, 10, 300, 40, 5];המשיח;43343;(9, 23, 1, 4, 43343);האחרנים;3;(9, 23, 1, 14, 168887);ואלה דברי דוד האחרנים נאם דוד בן ישי ונאם הגבר הקם על משיח אלהי יעקב ונעים זמרות ישראל
(423856, 21, 5);[8, 10, 300, 40, 5];המשיח;108733;(14, 1, 24, 14, 108733);מחנה;2;(14, 1, 24, 52, 423856);ואשמע את קול כנפיהם כקול מים רבים כקול שדי בלכתם קול המלה כקול מחנה בעמדם תרפינה כנפיהן
(491822, 21, 5);[8, 10, 300, 40, 5];המשיח;125843;(14, 45, 23, 3, 125843);החג;2;(14, 45, 23, 10, 491822);ושבעת ימי החג יעשה עולה ליהוה שבעת פרים ושבעת אילים תמימם ליום שבעת הימים וחטאת שעיר עזים ליום
(449353, 22, 5);[8, 10, 300, 40, 5];המשיח;115199;(14, 20, 28, 21, 115199);זבחיהם;3;(14, 20, 28, 70, 449353);ואביאם אל הארץ אשר נשאתי את ידי לתת אותה להם ויראו כל גבעה רמה וכל עץ עבת ויזבחו שם את זבחיהם ויתנו שם כעס קרבנם וישימו שם ריח ניחוחיהם ויסיכו שם את נסכיהם
(62612, 23, 5);[8, 10, 300, 40, 5];המשיח;15871;(7, 12, 9, 7, 15871);שלח;3;(7, 12, 9, 28, 62612);ויהי לו שלשים בנים ושלשים בנות שלח החוצה ושלשים בנות הביא לבניו מן החוץ וישפט את ישראל שבע שנים
(47095, 24, 5);[8, 10, 300, 40, 5];המשיח;11915;(7, 5, 7, 4, 11915);חדלו;1;(7, 5, 7, 16, 47095);חדלו פרזון בישראל חדלו עד שקמתי דבורה שקמתי אם בישראל
(175395, 24, 5);[8, 10, 300, 40, 5];המשיח;45038;(10, 1, 53, 1, 45038);וישלח;5;(10, 1, 53, 5, 175395);וישלח המלך שלמה וירדהו מעל המזבח ויבא וישתחו למלך שלמה ויאמר לו שלמה לך לביתך
(285508, 26, 5);[8, 10, 300, 40, 5];המשיח;73376;(12, 14, 30, 5, 73376);לבטח;4;(12, 14, 30, 25, 285508);ורעו בכורי דלים ואביונים לבטח ירבצו והמתי ברעב שרשך ושאריתך יהרג
(458791, 26, 5);[8, 10, 300, 40, 5];המשיח;117593;(14, 25, 13, 15, 117593);חרבה;1;(14, 25, 13, 55, 458791);לכן כה אמר אדני יהוה ונטתי ידי על אדום והכרתי ממנה אדם ובהמה ונתתיה חרבה מתימן ודדנה בחרב יפלו
(266778, 27, 5);[8, 10, 300, 40, 5];המשיח;68658;(11, 23, 27, 18, 68658);בחרתי;2;(11, 23, 27, 65, 266778);ויאמר יהוה גם את יהודה אסיר מעל פני כאשר הסרתי את ישראל ומאסתי את העיר הזאת אשר בחרתי את ירושלם ואת הבית אשר אמרתי יהיה שמי שם
(32085, 29, 5);[8, 10, 300, 40, 5];המשיח;8107;(6, 21, 15, 2, 8107);חלן;1;(6, 21, 15, 4, 32085);ואת חלן ואת מגרשה ואת דבר ואת מגרשה
(77713, 32, 5);[8, 10, 300, 40, 5];המשיח;19679;(7, 21, 8, 17, 19679);המחנה;3;(7, 21, 8, 56, 77713);ויאמרו מי אחד משבטי ישראל אשר לא עלה אל יהוה המצפה והנה לא בא איש אל המחנה מיביש גלעד אל הקהל
(458173, 32, 5);[8, 10, 300, 40, 5];המשיח;117434;(14, 25, 3, 18, 117434);נחל;2;(14, 25, 3, 62, 458173);ואמרת לבני עמון שמעו דבר אדני יהוה כה אמר אדני יהוה יען אמרך האח אל מקדשי כי נחל ואל אדמת ישראל כי נשמה ואל בית יהודה כי הלכו בגולה
(31562, 36, 5);[8, 10, 300, 40, 5];המשיח;7977;(6, 21, 5, 4, 7977);ממשפחת;5;(6, 21, 5, 20, 31562);ולבני קהת הנותרים ממשפחת מטה אפרים וממטה דן ומחצי מטה מנשה בגורל ערים עשר
(254274, 36, 5);[8, 10, 300, 40, 5];המשיח;65441;(11, 17, 26, 17, 65441);וישלח;5;(11, 17, 26, 70, 254274);ויאמרו למלך אשור לאמר הגוים אשר הגלית ותושב בערי שמרון לא ידעו את משפט אלהי הארץ וישלח בם את האריות והנם ממיתים אותם כאשר אינם ידעים את משפט אלהי הארץ
